#category	#chromosome	#contig_1	#contig_2	#window	#interactions per 100kb
euchromatin	centromere_Y	Y_Contig26	3L_1	10700000-10750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	11100000-11150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	11200000-11250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	12200000-12250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	12250000-12300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13050000-13100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13250000-13300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13400000-13450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13500000-13550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13700000-13750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	13900000-13950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	1400000-1450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	14250000-14300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	14300000-14350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	14500000-14550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	14600000-14650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	14800000-14850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	15000000-15050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	15350000-15400000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	16850000-16900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	1700000-1750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	17250000-17300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	17350000-17400000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	1750000-1800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	18150000-18200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	18450000-18500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	18550000-18600000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	19300000-19350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	19700000-19750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	19850000-19900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	20000000-20050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	20450000-20500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	20600000-20650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21050000-21100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21100000-21150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21250000-21300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21600000-21650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21700000-21750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21800000-21850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	21900000-21950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22000000-22050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	2200000-2250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22300000-22350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22450000-22500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22500000-22550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22850000-22900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	22900000-22950000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	23000000-23050000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	23450000-23500000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	23500000-23550000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	23600000-23650000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	23950000-24000000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	24050000-24100000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_1	24400000-24450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	3250000-3300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	4000000-4050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	4050000-4100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	4100000-4150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	4600000-4650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	5450000-5500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	6400000-6450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	6650000-6700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	7700000-7750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	8450000-8500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	8500000-8550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	8950000-9000000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	9200000-9250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3L_1	950000-1000000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1000000-1050000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1150000-1200000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1200000-1250000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1300000-1350000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1400000-1450000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	150000-200000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1600000-1650000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	1650000-1700000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	450000-500000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3L_4	550000-600000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	1100000-1150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	11250000-11300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	11900000-11950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	13250000-13300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	13850000-13900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	14000000-14050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	14450000-14500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	14800000-14850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	15000000-15050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	150000-200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	15050000-15100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	15350000-15400000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	15900000-15950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	16150000-16200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	16300000-16350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	1650000-1700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	17100000-17150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	17150000-17200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	17750000-17800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	17800000-17850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	1800000-1850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	18400000-18450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	18450000-18500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	19550000-19600000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	19750000-19800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	19900000-19950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	20650000-20700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21000000-21050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21100000-21150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21300000-21350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21750000-21800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21800000-21850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	21950000-22000000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2200000-2250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	22800000-22850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	22900000-22950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2300000-2350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	23500000-23550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	23650000-23700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2400000-2450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2550000-2600000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2700000-2750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	27600000-27650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	27650000-27700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	2950000-3000000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3000000-3050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3050000-3100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3100000-3150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3400000-3450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3450000-3500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3500000-3550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3700000-3750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	3850000-3900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4300000-4350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4400000-4450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4450000-4500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4600000-4650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4850000-4900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	4900000-4950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	5000000-5050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	50000-100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	5150000-5200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	5250000-5300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	5600000-5650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	5850000-5900000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	6000000-6050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	600000-650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	6050000-6100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	6100000-6150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	6500000-6550000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	650000-700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	6900000-6950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	7250000-7300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	7300000-7350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	7350000-7400000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	7900000-7950000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	8750000-8800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	3R_28	9950000-10000000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	0-50000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1050000-1100000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1150000-1200000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1200000-1250000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1250000-1300000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1350000-1400000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1550000-1600000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1800000-1850000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1850000-1900000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	1950000-2000000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	2150000-2200000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	2500000-2550000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	2750000-2800000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	300000-350000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	350000-400000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	650000-700000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	700000-750000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold1	900000-950000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold2	1100000-1150000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold2	1550000-1600000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold2	300000-350000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold2	450000-500000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	3_scaffold2	650000-700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	1100000-1150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	1200000-1250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	150000-200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	200000-250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	300000-350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	4_2	750000-800000	1.429010338889802
inter-proximal_heterochromatin	centromere_Y	Y_Contig26	Contig11	250000-300000	1.429010338889802
inter-proximal_heterochromatin	centromere_Y	Y_Contig26	Contig11	50000-100000	1.429010338889802
inter-proximal_heterochromatin	centromere_Y	Y_Contig26	Contig120	0-50000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	Contig135	50000-100000	1.429010338889802
inter-proximal_heterochromatin	centromere_Y	Y_Contig26	Contig142	100000-150000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	Contig5	250000-300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	10000000-10050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	10050000-10100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	10400000-10450000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	11150000-11200000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	11200000-11250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	11750000-11800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	12300000-12350000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	12700000-12750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	15600000-15650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	16250000-16300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	16600000-16650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	16700000-16750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	1750000-1800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	17650000-17700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	18650000-18700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	19000000-19050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	19250000-19300000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	19450000-19500000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	19800000-19850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	20100000-20150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	20550000-20600000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	20750000-20800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	20800000-20850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	21000000-21050000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	21050000-21100000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	21600000-21650000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	21700000-21750000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	2800000-2850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	5650000-5700000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	7750000-7800000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	7800000-7850000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_1	8200000-8250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_2	100000-150000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_2	200000-250000	1.429010338889802
euchromatin	centromere_Y	Y_Contig26	X_2	300000-350000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	X_7	450000-500000	1.429010338889802
inter-distal_heterochromatin	centromere_Y	Y_Contig26	X_7	500000-550000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig10	0-50000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig104	350000-400000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig10	50000-100000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig122	0-50000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig140	200000-250000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig140	450000-500000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig143	0-50000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig20	0-50000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig20	250000-300000	1.429010338889802
distal_heterochromatin	centromere_Y	Y_Contig26	Y_Contig22	0-50000	1.429010338889802
